PHI,T,P,NH3,H2,CH4,LBV,REF NO
0.9,298,1,0,0.4,0.6,45.8,112
0.9,298,1,0,0.4,0.6,45.92,112
0.9,358,1,0.1,0.18,0.72,46.19,14
0.9,300,1,0,0.5,0.5,48,125
0.9,298,1,0,0.4,0.6,49.04,15
0.9,298,1,0,0.5,0.5,49.78,112
0.9,376,1,0.1,0.18,0.72,50.71,14
0.9,360,1,0,0.1,0.9,51.03,88
0.9,300,1,0,0.5,0.5,51.1,88
0.9,300,1,0,0.5,0.5,51.36,88
0.9,298,1,0.5,0.5,0,51.4,91
0.9,360,1,0,0.1,0.9,52.63,96
0.9,298,1,0.4,0.6,0,53,56
0.9,298,1,0,0.5,0.5,53,96
0.9,373,1,0.5,0.5,0,53.5,57
0.9,303,1,0,0.5,0.5,53.72,96
0.9,423,1,0.6,0.4,0,55.1,57
0.9,422,1,0.2,0.16,0.64,55.46,14
0.9,298,1,0.4,0.6,0,56.05,118
0.9,400,1,0.1,0.18,0.72,57.1,14
0.9,360,1,0,0.5,0.5,59.85,103
0.9,473,1,0.6,0.4,0,60.8,57
0.9,470,1,0.3,0.14,0.56,61.2,14
0.9,445,1,0.2,0.16,0.64,61.4,14
0.9,298,1,0.4,0.6,0,61.6,57
1.44,298,1,0.2,0,0.8,7.44,46
0.9,298,1,0,0.6,0.4,63.5,103
0.9,323,1,0.4,0.6,0,63.7,57
0.9,425,1,0.1,0.18,0.72,63.89,14
0.9,456,1,0.2,0.16,0.64,64.18,14
0.9,298,1,0,0.5,0.5,64.72,103
0.9,496,1,0.3,0.14,0.56,67.49,14
0.9,472,1,0.2,0.16,0.64,68.63,14
0.9,360,1,0,0.5,0.5,69.07,107
0.9,423,1,0.5,0.5,0,69.1,57
1.3,440,1,0,0.1,0.9,56.15,93
1.5,298,1,0.2,0,0.8,6.15,46
0.9,449,1,0.1,0.18,0.72,70.8,14
0.6,440,1,0,0.5,0.5,48.18,93
0.9,440,1,0,0.1,0.9,71.61,109
0.9,489,1,0.2,0.16,0.64,73.44,14
0.9,519,1,0.3,0.14,0.56,74.08,14
0.9,298,1,0,0.67,0.33,74.9,109
0.9,471,1,0.1,0.18,0.72,77.62,14
0.9,508,1,0.2,0.16,0.64,79.17,14
0.9,545,1,0.3,0.14,0.56,81.25,14
0.9,483,1,0.1,0.18,0.72,82.25,14
0.9,373,1,0.4,0.6,0,82.9,57
0.9,553,1,0.3,0.14,0.56,83.71,14
0.9,527,1,0.2,0.16,0.64,84.98,14
0.9,473,1,0.5,0.5,0,85.8,57
0.9,298,1,0.2,0.8,0,88.7,52
0.9,508,1,0.1,0.18,0.72,90.59,14
0.9,550,1,0.2,0.16,0.64,92.22,13
0.9,750,5,0.3,0.14,0.56,92.62,13
0.9,585,1,0.3,0.14,0.56,93.34,14
0.9,597,1,0.3,0.14,0.56,95.55,14
0.9,298,1,0.2,0.8,0,95.78,118
0.9,567,1,0.2,0.16,0.64,97.88,14
0.9,528,1,0.1,0.18,0.72,98.33,14
0.9,423,1,0.4,0.6,0,100,57
0.9,614,1,0.3,0.14,0.56,100.7,14
0.9,750,5,0.2,0.16,0.64,103.08,13
0.9,541,1,0.1,0.18,0.72,103.35,14
0.9,588,1,0.2,0.16,0.64,105.05,14
0.7,440,1,0,0.5,0.5,71.56,93
0.9,440,1,0,0.5,0.5,106.93,113
0.9,637,1,0.3,0.14,0.56,108.38,14
0.9,569,1,0.1,0.18,0.72,112.15,14
0.9,609,1,0.2,0.16,0.64,112.36,14
0.9,550,1,0,0.2,0.8,117.08,125
0.9,750,5,0.1,0.18,0.72,117.23,13
0.9,667,1,0.3,0.14,0.56,118.31,14
0.9,629,1,0.2,0.16,0.64,119.63,14
0.9,593,1,0.1,0.18,0.72,121.27,14
0.9,603,1,0.1,0.18,0.72,125.84,14
0.9,688,1,0.3,0.14,0.56,126.05,14
0.9,650,1,0.2,0.16,0.64,127.22,14
0.9,473,1,0.4,0.6,0,128,57
0.9,710,1,0.3,0.14,0.56,133.44,14
0.9,714,1,0.3,0.14,0.56,134.85,14
0.9,675,1,0.2,0.16,0.64,136.68,14
0.9,631,1,0.1,0.18,0.72,137.17,14
0.9,727,1,0.3,0.14,0.56,140.46,14
0.9,638,1,0.1,0.18,0.72,140.98,14
0.9,550,1,0,0.4,0.6,143.56,125
0.9,750,1,0.3,0.14,0.56,149.73,13
0.9,750,1,0.3,0.14,0.56,150.33,13
0.9,550,1,0,0.5,0.5,159.31,125
0.9,298,1,0,1,0,167,63
0.9,750,1,0.2,0.16,0.64,168.32,13
0.9,750,1,0.2,0.16,0.64,168.43,13
0.9,298,1,0,1,0,185,65
0.9,298,1,0,1,0,192,91
0.9,300,1,0,1,0,193.92,100
0.9,298,1,0,1,0,194,79
0.9,298,1,0,1,0,198,73
0.9,750,1,0.1,0.18,0.72,201.53,13
0.9,298,1,0,1,0,261.64,100
0.9,450,1,0,0.9,0.1,261.84,100
0.9,450,1,0,0.9,0.1,264.17,100
0.9,373,5,0,1,0,310,79
0.91,550,1,0,0.3,0.7,127.47,125
0.92,298,1,0.5,0.5,0,38.2,53
0.92,298,1,0.55,0.46,0,27.9,53
0.93,373,1,0,0.5,0.5,88.81,109
0.93,298,1,0.46,0.55,0,51.4,53
0.95,298,1,0.85,0.15,0,9.94,55
0.95,298,1,0.8,0.2,0,10.3,52
0.95,298,5,0.6,0.4,0,12.6,56
0.95,298,1,0.75,0.25,0,14.3,55
0.95,298,1,0.8,0.2,0,15.24,117
0.95,298,3,0.6,0.4,0,15.9,56
0.95,298,1,0.7,0.3,0,19.25,117
0.95,298,1,0.65,0.35,0,21.5,55
0.95,298,1,0.6,0.4,0,26,55
0.95,298,1,0.6,0.4,0,27.2,56
0.95,298,1,0.6,0.4,0,29.13,117
0.95,298,1,0,0.05,0.95,34.7,98
0.95,298,1,0,0.05,0.95,35.47,74
0.95,298,1,0,0.05,0.95,36.3,74
0.95,300,1,0,0.08,0.92,36.75,74
0.95,298,1,0,0.15,0.85,37.15,74
0.95,298,1,0,0.1,0.9,37.56,74
0.95,300,1,0,0.14,0.86,39.05,84
0.95,298,1,0.5,0.5,0,39.53,117
0.95,298,1,0,0.1,0.9,39.6,112
0.95,298,1,0,0.2,0.8,39.6,112
0.95,298,3,0.4,0.6,0,39.8,56
0.95,298,1,0,0.2,0.8,40.45,112
0.95,300,1,0,0.2,0.8,41.27,101
0.95,298,1,0.5,0.5,0,41.3,52
0.95,298,1,0,0.35,0.65,42.1,83
0.95,300,1,0,0.25,0.75,43.49,101
0.95,298,1,0,0.3,0.7,44.31,112
0.95,298,1,0,0.3,0.7,44.4,112
0.95,298,1,0,0.35,0.65,47.04,112
0.95,298,1,0,0.4,0.6,50,112
0.95,298,1,0,0.4,0.6,50.3,88
0.95,298,1,0.4,0.6,0,57.5,56
0.95,298,1,0,0.5,0.5,57.8,97
0.95,298,1,0,0.6,0.4,69.3,107
0.95,298,1,0,0.67,0.33,82.8,109
0.95,298,1,0.2,0.8,0,106,52
0.95,298,1,0.62,0.39,0,20.7,53
0.96,298,1,0.67,0.33,0,13.9,53
0.7,298,5,0.2,0,0.8,4.91,119
0.7,298,3,0.2,0,0.8,7,119
0.7,298,1,0.2,0,0.8,13.33,119
0.8,298,5,0.2,0,0.8,8.7,119
0.8,298,3,0.2,0,0.8,11.64,119
0.8,298,1,0.2,0,0.8,19.74,119
0.96,298,1,0.4,0.6,0,70.3,53
0.9,298,5,0.2,0,0.8,12.11,119
0.98,298,1,0,1,0,195,71
0.9,298,3,0.2,0,0.8,15.7,119
0.98,373,1,0,0.5,0.5,93.86,109
0.99,298,1,0.46,0.55,0,53.9,53
0.99,298,1,0,0.8,0.2,103.8,113
0.99,550,1,0,0.1,0.9,113.36,125
1,298,1,0.55,0.46,0,31.1,53
0.9,298,1,0.2,0,0.8,25.11,119
1,298,5,0.9,0.1,0,3.3,60
0.95,298,5,0.2,0,0.8,13.24,119
0.95,298,3,0.2,0,0.8,16.95,119
0.95,298,1,0.2,0,0.8,26.9,119
1,298,5,0.95,0.05,0,4.41,54
1,298,5,0.2,0,0.8,14.11,119
1,298,7,0.8,0.2,0,4.7,60
1,298,3,0.2,0,0.8,18.11,119
1,298,1,0.2,0,0.8,28.32,119
1,298,3,0.95,0.05,0,5.3,54
1,298,5,0.9,0.1,0,5.49,54
1.05,298,5,0.2,0,0.8,13.86,119
1.05,298,3,0.2,0,0.8,18.23,119
1,298,5,0.8,0.2,0,6.1,60
1.05,298,1,0.2,0,0.8,28.48,119
1.1,298,5,0.2,0,0.8,12.6,119
1.1,298,3,0.2,0,0.8,17.24,119
1.1,298,1,0.2,0,0.8,27.52,119
1.2,298,5,0.2,0,0.8,9.31,119
1,298,3,0.9,0.1,0,6.25,54
1,298,5,0.85,0.15,0,6.36,54
1.2,298,3,0.2,0,0.8,13.76,119
1.2,298,1,0.2,0,0.8,22.6,119
1,298,3,0.9,0.1,0,6.5,60
1.3,298,5,0.2,0,0.8,5.6,119
1.3,298,3,0.2,0,0.8,8.83,119
1,298,7,0.7,0.3,0,6.7,60
1.3,298,1,0.2,0,0.8,14.8,119
1.4,298,5,0.2,0,0.8,2.68,119
1.4,298,3,0.2,0,0.8,4.85,119
1,298,5,0.8,0.2,0,7.06,121
1,298,5,0.8,0.2,0,7.1,54
1.4,298,1,0.2,0,0.8,8.72,119
1.5,298,1,0.2,0,0.8,5.38,119
1,298,3,0.85,0.15,0,7.37,54
1,298,3,0.8,0.2,0,7.7,60
0.76,298,1,0.2,0,0.8,20.07,15
0.88,298,1,0.2,0,0.8,25.05,15
1,298,1,0.2,0,0.8,27.7,15
1,298,5,0.7,0.3,0,8.18,60
1.12,298,1,0.2,0,0.8,27.45,15
1.24,298,1,0.2,0,0.8,22.82,15
1,298,3,0.8,0.2,0,8.53,121
1,298,1,0.95,0.05,0,8.64,57
1,298,3,0.8,0.2,0,8.69,54
1,343,1,0.9,0.1,0,8.7,60
1,298,1,0.95,0.05,0,9.01,54
1,343,5,0.7,0.3,0,9.11,60
0.7,298,1,0.2,0,0.8,5.72,118
0.75,298,1,0.2,0,0.8,15.78,123
1,298,1,0.9,0.1,0,9.44,62
1,323,1,0.95,0.05,0,9.48,57
1,298,3,0.7,0.3,0,9.6,60
0.8,298,1,0.2,0,0.8,7.67,118
0.8,298,1,0.2,0,0.8,18.98,123
0.85,298,1,0.2,0,0.8,21.99,123
1,298,2,0.8,0.2,0,10.4,59
1,298,1,0.85,0.15,0,10.6,55
1,298,1,0.9,0.1,0,11,54
1,298,7,0.6,0.4,0,11,60
0.9,298,1,0.2,0,0.8,9.95,118
0.9,298,1,0.2,0,0.8,24.34,123
0.95,298,1,0.2,0,0.8,26.16,123
1,298,1,0.9,0.1,0,11.45,118
1,373,1,0.95,0.05,0,11.5,57
1,298,1,0.85,0.15,0,11.6,54
1,298,1,0.9,0.1,0,11.7,123
1,298,1,0.8,0.2,0,12,60
1,298,5,0.6,0.4,0,12,60
1,298,1.5,0.8,0.2,0,12.2,59
1,393,5,0.7,0.3,0,12.4,60
1,298,1,0.9,0.1,0,12.5,51
1,298,1,0.8,0.2,0,12.96,62
1,393,1,0.9,0.1,0,13,60
1,298,1,0.8,0.2,0,13.02,121
1,298,1,0.8,0.2,0,13.8,59
1,298,5,0.6,0.4,0,13.9,56
1,298,1,0.8,0.2,0,13.99,15
1,298,1,0.8,0.2,0,14,54
1,298,5,0.6,0.4,0,14,54
1,298,1,0.2,0,0.8,11.09,118
1,298,5,0.6,0.4,0,14.4,58
1,298,2,0.7,0.3,0,14.7,59
1,300,5,0.3,0.14,0.56,14.96,13
1,343,1,0.8,0.2,0,15,60
1,443,1,0.9,0.1,0,15,60
1,298,3,0.6,0.4,0,15,60
1,473,3,0.9,0.1,0,15.1,17
1,298,1,0.2,0,0.8,27.43,123
1,298,1,0.75,0.25,0,15.4,55
1,423,1,0.95,0.05,0,15.5,57
1,298,1,0.8,0.2,0,15.54,117
1,298,1,0.8,0.2,0,15.6,117
1,298,1.5,0.67,0.33,0,16,61
1.05,298,1,0.2,0,0.8,27.94,123
1.1,298,1,0.2,0,0.8,10.68,118
1.1,298,1,0.2,0,0.8,27.51,123
1,300,5,0.2,0.16,0.64,16.2,13
1.15,298,1,0.2,0,0.8,25.9,123
1,298,1,0.8,0.2,0,16.32,118
1.2,298,1,0.2,0,0.8,10.71,118
1.25,298,1,0.2,0,0.8,21.62,123
1.3,298,1,0.2,0,0.8,19,123
1.35,298,1,0.2,0,0.8,16.11,123
1.4,298,1,0.2,0,0.8,13.53,123
1.45,298,1,0.2,0,0.8,11.95,123
1,443,5,0.7,0.3,0,16.9,60
1,493,1,0.9,0.1,0,17,60
1,298,5,0.5,0.5,0,17,60
1,298,1,0.8,0.2,0,17.2,52
1,298,3,0.6,0.4,0,17.4,54
1.5,298,1,0.2,0,0.8,10.95,123
1,298,3,0.6,0.4,0,17.7,56
1,298,1,0.7,0.3,0,18,60
1,298,1.5,0.7,0.3,0,18.4,59
1,298,1,0.64,0.2,0.16,18.62,15
1,393,1,0.8,0.2,0,19,60
1,298,1,0.7,0.3,0,19.3,57
1,300,5,0.1,0.18,0.72,19.32,13
1,298,1,0.7,0.3,0,19.52,62
1,298,1,0.67,0.33,0,20,61
1,473,1,0.95,0.05,0,20.4,57
1,473,1,0.95,0.05,0,20.5,17
1,298,1,0.7,0.3,0,20.56,117
1,298,1,0.7,0.3,0,20.58,117
1,298,3,0,0.1,0.9,20.68,95
1,298,1,0.7,0.3,0,20.9,59
1,298,3,0,0.1,0.9,20.91,95
1,298,5,0,0.2,0.8,21.84,74
1,343,1,0.7,0.3,0,22,60
1,443,1,0.8,0.2,0,22,60
1,298,1,0.25,0,0.75,26.27,46
0.7,338,1,0.25,0,0.75,16.52,46
1,298,5,0,0.2,0.8,22.19,74
0.7,298,1,0.3,0,0.7,7.28,118
0.8,298,1,0.3,0,0.7,10.1,118
1,298,2,0.6,0.4,0,22.6,59
1,298,1,0.7,0.3,0,22.9,51
1,298,1,0.65,0.35,0,22.9,55
1,298,3,0.5,0.5,0,23,60
0.9,298,1,0.3,0,0.7,11.8,118
1,323,1,0.7,0.3,0,23.25,62
1,298,1,0.3,0,0.7,24.92,46
1,298,3,0,0.2,0.8,23.56,94
1,298,1,0.3,0,0.7,13.23,118
1,298,3,0,0.2,0.8,23.9,114
1,473,1,0.9,0.1,0,24.1,17
1,298,1,0.7,0.3,0,24.1,123
1,298,3,0.3,0,0.7,16,120
1.1,298,1,0.3,0,0.7,12.82,118
1,298,1,0.7,0.3,0,24.64,118
1.2,298,1,0.3,0,0.7,10.3,118
1,298,1,0.48,0.2,0.32,25.4,15
1,348,1,0.7,0.3,0,25.76,62
1,298,1,0.6,0.4,0,26,60
1,298,1,0.35,0,0.65,23.49,46
1,298,1.5,0.6,0.4,0,26.5,59
1,323,1,0.7,0.3,0,26.7,57
1,300,6,0,0.1,0.9,26.99,98
1,360,1,0.7,0.3,0,27.77,62
1,298,1,0.6,0.4,0,27.9,55
1,493,1,0.8,0.2,0,28,60
1,300,1,0,0.15,0.85,28,98
1,298,1,0.6,0.4,0,28.2,57
1,298,6,0,0.1,0.9,28.91,98
1,300,3,0,0.1,0.9,28.99,98
1,298,1,0.6,0.4,0,29,56
1,298,1,0.6,0.4,0,29.1,58
1,373,1,0.7,0.3,0,29.7,57
1,298,1,0.6,0.4,0,29.82,15
1,393,1,0.7,0.3,0,30,60
1,300,1,0.3,0.14,0.56,30.04,13
1,298,1,0.6,0.4,0,30.04,117
1,298,1,0.6,0.4,0,30.12,117
1,298,1,0.32,0.2,0.48,30.27,15
1,373,1,0.7,0.3,0,30.43,62
1,298,1,0.6,0.4,0,30.8,54
1,298,1,0.6,0.4,0,30.8,59
1,443,1,0.7,0.3,0,32,60
1,473,1,0.8,0.2,0,32.2,17
1,300,1,0.2,0.16,0.64,32.47,13
1,298,2,0.5,0.5,0,32.7,59
1,298,1,0.6,0.4,0,32.88,118
1,298,1,0.6,0.4,0,32.96,62
0.7,298,1,0.4,0,0.6,8.39,118
1,298,1,0.48,0.4,0.12,33.24,15
1,298,2,0.5,0.5,0,33.4,59
1,398,1,0.7,0.3,0,34.09,62
0.7,298,5,0.4,0,0.6,4.08,119
0.7,298,3,0.4,0,0.6,5.3,119
1,343,1,0.6,0.4,0,35,60
1,298,1.5,0.5,0.5,0,35,61
0.7,298,1,0.4,0,0.6,10.54,119
0.7,298,1,0.4,0,0.6,10.87,46
1,298,1,0,0.1,0.9,35.7,74
0.74,298,1,0.4,0,0.6,13.39,46
1,300,1,0,0.1,0.9,36,74
0.76,298,1,0.4,0,0.6,15.64,15
1,323,1,0.6,0.4,0,36.2,57
0.8,298,1,0.4,0,0.6,15.83,46
0.8,298,1,0.4,0,0.6,12.39,118
0.8,298,5,0.4,0,0.6,6.87,119
0.8,298,3,0.4,0,0.6,8.99,119
1,298,1,0,0.2,0.8,36.42,74
0.8,298,1,0.4,0,0.6,15.32,119
0.8,298,1,0.4,0,0.6,14.6,120
0.84,298,1,0.4,0,0.6,18,46
0.88,298,1,0.4,0,0.6,19.8,15
1,298,1,0,0.2,0.8,37.07,74
0.9,298,1,0.4,0,0.6,19.83,46
1,298,1,0,0.05,0.95,37.14,74
0.9,298,1,0.4,0,0.6,14.57,118
1,298,1,0,0.05,0.95,37.3,74
1,423,1,0.7,0.3,0,37.31,62
1,298,1.5,0.5,0.5,0,37.7,59
1,300,1,0,0.1,0.9,37.92,119
1,298,1,0,0.1,0.9,38.01,119
1,298,1,0,0.2,0.8,38.01,119
0.9,298,5,0.4,0,0.6,8.95,119
1,298,1,0,0.1,0.9,38.19,119
0.9,298,3,0.4,0,0.6,12.06,119
0.9,298,1,0.4,0,0.6,19.32,119
1,300,1,0.1,0.18,0.72,38.39,13
1,298,1,0,0.05,0.95,38.4,119
1,298,1.5,0.5,0.5,0,38.5,59
1,300,1,0,0.08,0.92,38.55,119
1,298,1,0.16,0.2,0.64,38.63,15
0.9,298,1,0.4,0,0.6,19,120
1,298,1,0.36,0.4,0.24,38.78,15
1,300,1,0,0.1,0.9,38.96,125
1,493,1,0.7,0.3,0,39,60
1,298,1,0.5,0.5,0,39,61
1,300,1,0,0.2,0.8,39,84
1,298,1,0,0.1,0.9,39.03,84
1,298,1,0,0.1,0.9,39.16,84
1,298,1,0,0.15,0.85,39.17,84
1,298,1,0,0.1,0.9,39.24,112
1,303,1,0,0.1,0.9,39.54,112
1,298,1,0,0.2,0.8,39.6,112
0.94,298,1,0.4,0,0.6,21.13,46
1,298,1,0.5,0.5,0,39.87,117
1,298,1,0.5,0.5,0,39.99,117
0.95,298,5,0.4,0,0.6,9.65,119
0.95,298,3,0.4,0,0.6,13.01,119
0.95,298,1,0.4,0,0.6,20.74,119
1,308,1,0,0.1,0.9,40.59,112
1,300,1,0,0.14,0.86,40.85,101
1,298,6,0,0.3,0.7,40.94,112
1,308,1,0,0.1,0.9,40.94,112
1,298,1,0,0.2,0.8,41.15,112
1,298,3,0.4,0.6,0,41.2,54
1,423,1,0.7,0.3,0,41.4,57
1,298,1,0.5,0.5,0,42,51
1,298,1,0.5,0.5,0,42,52
1,300,1,0,0.3,0.7,42,83
1,298,1,0,0.2,0.8,42.05,83
1,298,1,0.4,0,0.6,22.05,15
1,298,1,0.4,0,0.6,22.06,46
1,298,1,0,0.1,0.9,42.1,83
1,298,1,0,0.2,0.8,42.1,83
1,298,1,0,0.2,0.8,42.15,83
1,298,1,0,0.2,0.8,42.16,83
1,300,1,0,0.2,0.8,42.2,83
1,298,1,0.4,0,0.6,22.26,46
1,373,1,0.6,0.4,0,42.5,57
1,300,1,0,0.2,0.8,42.64,125
1,318,1,0,0.1,0.9,42.68,83
1,318,1,0,0.1,0.9,42.99,112
1,298,1,0.5,0.5,0,43,60
1,300,1,0,0.2,0.8,43.39,101
1,298,1,0.5,0.5,0,43.4,53
1,298,1,0,0.2,0.8,43.79,15
1,298,3,0.4,0.6,0,43.9,56
1,298,1,0.5,0.5,0,44,59
1,308,1,0,0.2,0.8,44.14,112
1,308,1,0,0.2,0.8,44.3,112
1,298,1,0.24,0.4,0.36,44.54,15
1,298,1,0,0.35,0.65,44.56,112
1,300,1,0,0.3,0.7,44.68,125
1,298,1,0.4,0,0.6,16.01,118
1,298,5,0.4,0,0.6,10.53,119
1,328,1,0,0.1,0.9,44.85,112
1,328,1,0,0.1,0.9,44.87,112
1,298,1,0.5,0.5,0,44.9,59
1,328,1,0,0.1,0.9,44.94,112
1,298,1,0.5,0.5,0,44.99,118
1,393,1,0.6,0.4,0,45,60
1,298,3,0.4,0,0.6,13.88,119
1,300,1,0,0.25,0.75,45.3,101
1,350,1,0,0.1,0.9,46.23,112
1,298,1,0,0.2,0.8,46.23,112
1,298,1,0.5,0.5,0,46.29,62
1,318,1,0,0.2,0.8,46.58,112
1,298,1,0,0.3,0.7,46.87,112
1,298,1,0,0.35,0.65,46.88,112
1,298,1,0,0.3,0.7,46.91,112
1,298,1,0,0.3,0.7,46.93,112
1,298,1,0.4,0,0.6,21.44,119
1,298,1,0,0.3,0.7,47.5,112
1,298,1,0,0.3,0.7,47.96,112
1,343,1,0,0.1,0.9,47.98,101
1,298,3,0.4,0,0.6,14.2,120
1,343,1,0,0.1,0.9,48.09,101
1,328,1,0,0.2,0.8,48.75,112
1,473,1,0.7,0.3,0,48.8,17
1,298,1,0.5,0.5,0,48.8,57
1,348,1,0.1,0.18,0.72,48.83,14
1,328,1,0,0.2,0.8,48.85,112
1,298,1,0.4,0,0.6,21.4,120
1,300,1,0,0.4,0.6,48.97,125
1,473,1,0.7,0.3,0,49.1,57
1,298,1,0.4,0,0.6,21,123
1,308,1,0,0.3,0.7,49.34,112
1.04,298,1,0.4,0,0.6,22.26,46
1.05,298,5,0.4,0,0.6,10.61,119
1,308,1,0,0.3,0.7,49.51,112
1,340,1,0,0.1,0.9,49.6,101
1.05,298,3,0.4,0,0.6,14.25,119
1,298,1,0,0.35,0.65,49.95,112
1.05,298,1,0.4,0,0.6,21.31,119
1,298,1,0,0.4,0.6,50.25,88
1,298,2,0.4,0.6,0,50.4,59
1,298,1,0.12,0.4,0.48,50.59,15
1.1,298,1,0.4,0,0.6,21.57,46
1,323,1,0.5,0.5,0,52,57
1.1,298,1,0.4,0,0.6,15.33,118
1.1,298,5,0.4,0,0.6,9.52,119
1,298,1,0,0.5,0.5,52.64,96
1,318,1,0,0.2,0.8,52.69,96
1,343,1,0,0.2,0.8,52.74,96
1,358,1,0,0.1,0.9,52.75,96
1,298,1,0,0.4,0.6,52.87,96
1,443,1,0.6,0.4,0,53,60
1,358,1,0,0.1,0.9,53.03,96
1,343,1,0,0.2,0.8,53.13,96
1,365,1,0.1,0.18,0.72,53.51,14
1,298,1,0,0.4,0.6,53.6,96
1,298,1,0,0.5,0.5,54.25,96
1.1,298,3,0.4,0,0.6,13.3,119
1,298,6,0,0.5,0.5,54.39,96
1,328,1,0,0.3,0.7,54.56,96
1,328,1,0,0.3,0.7,54.63,96
1,360,1,0,0.1,0.9,55.02,96
1,360,1,0,0.1,0.9,55.19,96
1,360,1,0,0.1,0.9,55.22,96
1,298,1.5,0.4,0.6,0,55.3,59
1,300,1,0,0.5,0.5,55.32,125
1,298,1,0,0.4,0.6,56.35,15
1,493,1,0.6,0.4,0,57,60
1,298,1,0.5,0.5,0,57.5,91
1,381,1,0.1,0.18,0.72,57.67,14
1,300,1,0,0.5,0.5,57.96,97
1,343,1,0.5,0.5,0,58,60
1,300,1,0,0.5,0.5,58.17,97
1,343,1,0,0.3,0.7,58.28,103
1,340,1,0,0.2,0.8,58.29,103
1,343,1,0,0.3,0.7,58.44,103
1,429,1,0.3,0.14,0.56,58.55,14
1,360,1,0,0.2,0.8,58.83,103
1,298,1,0.4,0.6,0,59,61
1,303,1,0,0.5,0.5,59.31,103
1.1,298,1,0.4,0,0.6,20.31,119
1,423,1,0.6,0.4,0,59.6,57
1.1,298,1,0.4,0,0.6,20.9,120
1,388,1,0,0.1,0.9,59.87,103
1,388.61,1,0,0.1,0.9,59.87,103
1.12,298,1,0.4,0,0.6,21.51,15
1,380.66,1,0,0.1,0.9,60.25,103
1,390,1,0.1,0.18,0.72,60.31,14
1,373.9,1,0,0.2,0.8,60.64,103
1,373,1,0,0.2,0.8,60.9,103
1,373,1,0.5,0.5,0,61.3,57
1,298,1,0.4,0.6,0,61.5,56
1,298,1,0.4,0.6,0,61.7,54
1,298,1,0,0.5,0.5,61.8,103
1,422,1,0.2,0.16,0.64,61.84,14
1,393,1,0.5,0.5,0,62,60
1,358,1,0,0.3,0.7,62.72,103
1,358,1,0,0.3,0.7,62.79,103
1,360,1,0,0.2,0.8,63.74,103
1.14,298,1,0.4,0,0.6,19.74,46
1,431,1,0.2,0.16,0.64,64.39,14
1,298,1,0.4,0.6,0,64.7,59
1,405,1,0.1,0.18,0.72,64.82,14
1,298,1,0,0.5,0.5,65.64,103
1,298,1,0,0.5,0.5,66.04,103
1,298,1,0.4,0.6,0,66.1,57
1,400.23,1,0,0.1,0.9,66.25,106
1,298,1,0.4,0.6,0,66.5,123
1,298,1.5,0.33,0.67,0,67,61
1,473,1,0.6,0.4,0,67.1,57
1,442,1,0.2,0.16,0.64,67.6,14
1.2,298,1,0.4,0,0.6,17.3,46
1,463,1,0.3,0.14,0.56,67.71,14
1,298,1,0.4,0.6,0,68.26,118
1,418,1,0.1,0.18,0.72,68.84,14
1.2,298,1,0.4,0,0.6,11.86,118
1,298,1,0.4,0.6,0,70.2,62
1,380.17,1,0,0.2,0.8,70.27,109
1,350,1,0,0.5,0.5,70.66,109
1,425,1,0.1,0.18,0.72,70.95,14
1,480,1,0.3,0.14,0.56,71.6,14
1,420.85,1,0,0.1,0.9,72.24,109
1,298,1,0.33,0.67,0,73,61
1,462,1,0.2,0.16,0.64,73.48,14
1,433,1,0.1,0.18,0.72,73.79,14
1,323,1,0.4,0.6,0,74.5,57
1,423,1,0.5,0.5,0,74.6,57
1,298,1,0,0.6,0.4,74.8,109
1,298,2,0.3,0.7,0,75.3,59
1,439,1,0.1,0.18,0.72,75.79,14
0.8,440,1,0,0.5,0.5,89.97,93
1.2,298,5,0.4,0,0.6,6.85,119
1,471,1,0.2,0.16,0.64,76.18,14
1,360,1,0,0.5,0.5,76.27,109
1,400.53,1,0,0.2,0.8,76.67,109
1.2,298,3,0.4,0,0.6,10.52,119
1,445,1,0.1,0.18,0.72,77.23,14
1,360,1,0,0.5,0.5,78.27,109
1,451,1,0.1,0.18,0.72,79.24,14
1,298,1.5,0.3,0.7,0,79.7,59
1.2,298,1,0.4,0,0.6,15.6,119
1,509,1,0.3,0.14,0.56,80.63,14
1,443,1,0.5,0.5,0,81,60
0.9,440,1,0,0.5,0.5,106.93,93
1,440,1,0,0.1,0.9,81.11,109
1,458,1,0.1,0.18,0.72,81.43,14
1,494,1,0.2,0.16,0.64,83.46,14
1,466,1,0.1,0.18,0.72,83.82,14
1,420.89,1,0,0.2,0.8,83.86,109
1,493,1,0.5,0.5,0,84,60
1,471,1,0.1,0.18,0.72,85.09,14
1,530,1,0.3,0.14,0.56,86.46,14
1,298,6,0,0.7,0.3,87.89,109
1,473,1,0,0.1,0.9,88,109
1,481,1,0.1,0.18,0.72,88.48,14
1,298,1,0,0.67,0.33,89,109
1,298,1,0.3,0.7,0,90.1,59
1,487,1,0.1,0.18,0.72,90.55,14
1,439.93,1,0,0.2,0.8,90.79,109
1,517,1,0.2,0.16,0.64,90.96,14
1,373,1,0.4,0.6,0,92.6,57
1,473,1,0.5,0.5,0,95.3,57
1,564,1,0.3,0.14,0.56,96.92,14
1,535,1,0.2,0.16,0.64,96.95,14
1,473,1,0,0.25,0.75,97,113
1,298,1,0.3,0.7,0,97.48,62
